CD_DIST,NM_DIST,M >= 70 ANOS,F >= 70 ANOS,AREA_KM2,POP_TOTAL
314760005,Passa Quatro,60,0,"117,0384952",11695
314760010,Pé do Morro,0,0,"77,9318973",1561
314760015,Pinheirinhos,7,0,"82,2502413",2259
314770905,Passa Tempo,33,0,"429,1721391",8473
314780805,Passa Vinte,9,0,"246,5645889",2233
314790705,Passos,413,0,"1338,0700331",111939
314795605,Patis,16,0,"444,1964768",4837
314800405,Patos de Minas,465,0,"1004,4164417",150484
314800410,Bom Sucesso de Patos,0,0,"126,5054164",369
314800415,Chumbo,0,0,"224,0809259",869
314800420,Major Porto,3,0,"300,0021660",1072
314800425,Pindaíbas,0,0,"163,4805757",1333
314800427,Pilar,0,0,"559,7277998",1224
314800430,Santana de Patos,8,0,"520,6888584",2972
314800435,Alagoas,0,0,"291,5536784",912
314810305,Patrocínio,242,0,"921,1404096",80482
314810310,Salitre de Minas,0,0,"126,9648992",1186
314810313,Santa Luzia dos Barros,3,0,"673,3600021",1292
314810315,São João da Serra Negra,20,0,"334,5688221",2965
314810320,Silvano,5,0,"818,3101136",3901
314820205,Patrocínio do Muriaé,31,0,"108,2458751",5576
314830105,Paula Cândido,35,0,"234,0168172",7724
314830110,Airões,0,0,"34,3042297",935
314840005,Paulistas,14,0,"220,5642865",4389
314850905,Pavão,34,0,"362,3469065",5539
314850910,Nova Limeira,18,0,"238,8435839",2508
314860805,Peçanha,69,0,"776,0645967",16638
314860815,Santa Teresa do Bonito,0,0,"220,5813763",808
314870705,Pedra Azul,106,3,"1227,1078380",22589
314870710,Araçaji de Minas,4,0,"367,5432051",1821
314875605,Pedra Bonita,26,0,"173,9279591",7320
314880605,Pedra do Anta,12,0,"173,1678488",3311
314890505,Pedra do Indaiá,8,0,"347,9200865",4112
314900205,Pedra Dourada,8,0,"69,9904353",2757
314910105,Pedralva,58,0,"217,9894981",10760
314915005,Pedras de Maria da Cruz,35,0,"647,9255942",6585
314915010,São Pedro das Tabocas,12,0,"877,7228488",3848
314920005,Pedrinópolis,25,0,"357,8910127",3344
314930905,Pedro Leopoldo,83,0,"118,8482437",24795
314930910,Doutor Lund,22,0,"19,5591249",5702
314930915,Fidalgo,14,0,"37,3550999",2651
314930917,Lagoa de Santo Antônio,64,0,"41,5587873",25101
314930920,Vera Cruz de Minas,6,0,"75,5096294",4331
314940805,Pedro Teixeira,6,0,"112,9591441",1810
314950705,Pequeri,10,0,"90,8329625",3351
314960605,Pequi,22,0,"203,9913625",4155
314970505,Perdigão,13,0,"249,3222772",12268
314980405,Perdizes,40,0,"2451,1117515",17151
314990305,Perdões,103,0,"270,6566624",21384
314995205,Periquito,9,0,"59,2736038",3343
314995215,Pedra Corrida,15,0,"113,7899663",2375
314995220,São Sebastião do Baixio,7,0,"55,8439195",835
315000005,Pescador,13,0,"317,4625237",3570
315010905,Piau,31,0,"192,1958629",2796
315015805,Piedade de Caratinga,29,0,"109,3446317",8529
315020805,Piedade de Ponte Nova,20,0,"83,7326302",3976
315030705,Piedade do Rio Grande,30,0,"225,4335133",3964
315030720,Paraíso da Piedade,0,0,"43,2452836",285
315030725,Santo Antônio do Porto,0,0,"54,1355178",355
315040605,Piedade dos Gerais,7,0,"186,1785472",4311
315040610,Medeiros dos Gerais,7,0,"73,4597127",708
315050505,Pimenta,24,0,"247,0340100",8234
315050510,Santo Hilário,0,0,"167,9353880",329
315053905,Pingo-d'Água,15,0,"66,5701235",4706
315057005,Pintópolis,20,0,"898,9103060",6152
315057035,Vila Acari,0,0,"329,8256036",932
315060405,Piracema,16,0,"280,3353327",6700
315070305,Pirajuba,3,0,"337,9796364",5537
315080205,Piranga,52,0,"284,9343110",11334
315080210,Pinheiros Altos,10,0,"134,5446558",2263
315080215,Santo Antônio do Pirapetinga,4,0,"172,2087426",2062
315080220,Santo Antônio dos Quilombolas,3,0,"67,1239174",1359
315090105,Piranguçu,24,0,"203,6186929",6041
315100805,Piranguinho,17,0,"40,6647711",5751
315100810,Olegário Maciel,6,0,"65,8951941",1291
315100820,Santa Bárbara do Sapucaí,7,0,"18,2434961",2078
315110705,Pirapetinga,37,0,"79,6918129",9752
315110710,Caiapó,4,0,"32,7715797",345
315110720,Valão Quente,4,0,"78,2171534",980
315120605,Pirapora,204,0,"549,5142961",55606
315130505,Piraúba,65,0,"144,2886218",11610
315140405,Pitangui,80,0,"569,6357523",26685
315150305,Piumhi,142,0,"902,4682746",36062
315160205,Planura,15,0,"317,5201618",11145
315170105,Poço Fundo,68,0,"403,9182501",15052
315170110,Paiolinho,0,0,"70,3261197",1338
315180005,Poços de Caldas,684,0,"546,9578517",163742
315190905,Pocrane,50,0,"149,1567861",5316
315190910,Assaraí,12,0,"261,9254916",1408
315190915,Barra da Figueira,16,0,"279,9832663",1626
315200605,Pompéu,110,0,"1623,3532094",30072
315200610,Silva Campos,6,0,"927,7209359",975
315210505,Ponte Nova,244,0,"322,0849553",54511
315210513,Rosário do Pontal,14,0,"71,1273124",1368
315210515,Vau-Açu,9,0,"77,4303813",1897
315213105,Ponto Chique,10,0,"602,7986288",3747
315217005,Ponto dos Volantes,20,0,"492,9525175",5567
315217020,Santana do Araçuaí,19,0,"719,4608784",5316
315220405,Porteirinha,68,0,"213,5952034",21404
315220410,Gorutuba,14,0,"527,9135708",3266
315220412,Mocambinho,3,0,"8,4652856",646
315220414,Paciência,8,0,"27,5406479",967
315220416,Mulungu de Minas,6,0,"97,9987661",2138
315220422,Serra Branca de Minas,7,0,"205,8212305",3733
315220423,Tanque de Porteirinha,6,0,"330,3327877",3039
315220425,Tocandira,6,0,"338,0155960",2245
315230305,Porto Firme,24,0,"284,7773401",10569
315240205,Poté,40,0,"318,7406147",9924
315240207,Sucanga,7,0,"147,8604083",1913
315240210,Valão,10,0,"158,5100764",1829
315250105,Pouso Alegre,487,0,"444,9346709",148704
315250110,Sao José do Pântano,7,0,"97,8618656",3513
315260005,Pouso Alto,20,0,"208,3343220",4825
315260010,Santana do Capivari,15,0,"54,6994166",1741
315270905,Prados,46,0,"264,1149405",9048
315280805,Prata,103,0,"3767,9764401",26890
315280810,Jardinésia,0,0,"796,5759080",941
315280815,Patrimônio,3,0,"282,9912882",511
315290705,Pratápolis,42,0,"215,5163238",8406
315300405,Pratinha,12,0,"622,4783138",3559
315310305,Presidente Bernardes,19,0,"236,7977114",4850
315320205,Presidente Juscelino,17,0,"695,8822397",3465
315330105,Presidente Kubitschek,8,0,"189,2348322",3071
315340005,Presidente Olegário,41,0,"1487,8535675",14536
315340010,Galena,3,0,"907,8132251",1910
315340020,Ponte Firme,8,0,"888,1855831",1607
315340030,Santiago de Minas,3,0,"219,9953749",712
315350905,Alto Jequitibá,26,0,"128,9511640",7233
315350925,Padre Júlio Maria,0,0,"23,3210584",1164
315360805,Prudente de Morais,21,0,"124,1890592",11466
315370705,Quartel Geral,13,0,"433,6672140",3111
315370710,Quartel de São João,0,0,"122,7684352",68
315380605,Queluzito,3,0,"153,5601874",1770
315390505,Raposos,36,0,"72,2282134",16279
315400205,Raul Soares,93,0,"249,5349379",15650
315400210,Bicuíba,17,0,"99,6708598",1490
315400215,Santana do Tabuleiro,18,0,"80,5048052",2454
315400220,São Sebastião do Óculo,3,0,"62,1043554",530
315400225,São Vicente da Estrela,5,0,"147,3230511",1050
315400235,Vermelho Velho,13,0,"124,2262758",2249
315410105,Recreio,19,0,"73,6249947",9253
315410110,Angaturama,0,0,"73,2584195",452
315410115,Conceição da Boa Vista,5,0,"87,4129469",1302
315415005,Reduto,18,0,"125,2107488",7011
315415020,Jaguaraí,0,0,"26,6486563",837
315420005,Resende Costa,56,0,"467,1773295",10611
315420010,Jacarandira,3,0,"151,1341901",619
315430905,Resplendor,64,0,"230,6640695",12194
315430910,Bom Pastor,0,0,"107,8559417",380
315430915,Calixto,3,0,"244,7666716",1604
315430920,Campo Alegre de Minas,5,0,"71,7310774",670
315430925,Independência,0,0,"231,5359637",1626
315430930,Nicolândia,0,0,"195,2419775",752
315440805,Ressaquinha,16,0,"102,2869494",3055
315440807,Canjamba,0,0,"17,0629526",267
315440830,Simão Tamm,0,0,"13,9662599",438
315440835,Vargem do Amargoso,0,0,"17,2361409",285
315440840,Peixoto,0,0,"32,5101084",503
315445705,Riachinho,20,0,"1719,2655765",6863
315450705,Riacho dos Machados,16,0,"1046,1479993",7481
315450710,Bem-Querer,11,0,"269,3917074",1275
315460605,Ribeirão das Neves,296,0,"92,7108946",156358
315460610,Justinópolis,450,0,"62,3938897",173436
315470505,Ribeirão Vermelho,35,0,"49,2514744",4080
315480405,Rio Acima,24,0,"228,3940582",10261
315490305,Rio Casca,83,0,"175,1877289",11093
315490310,Jurumirim,16,0,"209,1932833",1696
315500905,Rio Doce,16,0,"112,0936007",2484
315510805,Rio do Prado,27,0,"337,6402687",3121
315510820,Vila Formosa de Minas,3,0,"142,1747431",1518
315520705,Rio Espera,23,0,"173,3405224",4131
315520710,Piranguita,3,0,"36,1645555",678
315520715,Rio Melo,0,0,"29,0972052",620
315530605,Rio Manso,8,0,"98,7677222",2346
315530607,Bernardas,3,0,"78,4670118",1180
315530610,Souza,0,0,"54,3053207",2042
315540505,Rio Novo,37,0,"209,3101436",8518
315550405,Rio Paranaíba,22,0,"1138,1022261",13070
315550410,Abaeté dos Mendes,3,0,"214,2509860",1462
315560305,Rio Pardo de Minas,66,0,"2144,9309706",23680
315560325,Serra Nova,7,0,"972,7439530",4591
315570205,Rio Piracicaba,55,0,"216,4576231",11820
315570210,Conceição de Piracicaba,8,0,"67,0560429",1374
315570215,Padre Pinto,3,0,"89,5233541",1437
315580105,Rio Pomba,104,0,"252,4177538",17443
315590005,Rio Preto,17,0,"348,0463391",5141
315600705,Rio Vermelho,31,0,"673,5644106",9304
315600710,Pedra Menina,8,0,"312,9969200",3337
315610605,Ritápolis,37,0,"404,8045241",4994
315620505,Rochedo de Minas,15,0,"79,4022044",2291
315630405,Rodeiro,28,0,"72,6731749",8664
315640305,Romaria,15,0,"407,5568785",3386
315645205,Rosário da Limeira,14,0,"111,1555054",4734
315650205,Rubelita,14,0,"722,0745190",4059
315650210,Amparo do Sítio,0,0,"232,0563758",475
315650215,Lagoa de Baixo,8,0,"156,1636486",1145
315660105,Rubim,43,0,"596,6444964",8509
315660110,Itapiru,7,0,"368,5294563",1789
315670005,Sabará,152,0,"105,3220356",46898
315670010,Carvalho de Brito,220,0,"39,2498051",76228
315670015,Mestre Caetano,0,0,"45,3574562",592
315670020,Ravena,14,0,"112,5235312",5662
315680905,Sabinópolis,31,0,"601,5779620",11454
315680910,Euxenita,0,0,"184,5754719",1869
315680915,Quilombo,3,0,"133,6573520",917
315690805,Sacramento,80,0,"1751,4210831",24868
315690810,Desemboque,3,0,"1321,8466281",1802
315700505,Salinas,174,0,"1066,4744768",34245
315700510,Ferreirópolis,3,0,"154,1619585",1082
315700525,Nova Matrona,11,0,"243,7522025",2819
315700535,Nova Fátima de Salinas,14,0,"397,7283720",2032
315710405,Salto da Divisa,30,0,"938,0081525",6110
315720305,Santa Bárbara,91,0,"101,4210222",26016
315720310,Barra Feliz,0,0,"16,7583552",1949
315720315,Brumal,3,0,"64,8852102",1413
315720325,Conceição do Rio Acima,0,0,"319,9439882",295
315720330,Florália,4,0,"181,4967410",793
315725205,Santa Bárbara do Leste,37,0,"107,4021688",8458
315727805,Santa Bárbara do Monte Verde,13,0,"308,8003783",2731
315727820,São Sebastião do Barreado,3,0,"109,1242060",364
315730205,Santa Bárbara do Tugúrio,17,0,"87,0828036",3397
315730210,Bom Retiro,0,0,"107,4816696",811
315733605,Santa Cruz de Minas,43,0,"3,5650989",8109
315737705,Santa Cruz de Salinas,13,0,"272,9991144",2338
315737710,Água Boa de Santa Cruz,7,0,"198,9291184",945
315737725,Santo Antônio da Itinga,3,0,"117,6790638",627
315740105,Santa Cruz do Escalvado,4,0,"100,1548093",2613
315740110,São Sebastião do Soberbo,3,0,"79,9525939",1556
315740115,Zito Soares,0,0,"78,6184675",504
315750005,Santa Efigênia de Minas,31,0,"131,9653685",4039
315760905,Santa Fé de Minas,13,0,"2917,4484970",3522
315765805,Santa Helena de Minas,23,0,"241,3576456",5360
315765810,Bom Jesus da Vitória,6,0,"35,0749107",578
315770805,Santa Juliana,40,0,"526,4849957",15264
315770810,Zelândia,0,0,"197,2985641",470
315780705,Santa Luzia,231,0,"190,0952021",79315
315780710,São Benedito,435,0,"45,1096604",139817
315790605,Santa Margarida,59,0,"154,2820217",10759
315790610,Ribeirão de São Domingos,12,0,"101,4482199",5636
315800305,Santa Maria de Itabira,34,0,"300,4807679",9700
315800310,Itauninha,9,0,"296,9602027",785
315810205,Santa Maria do Salto,23,0,"440,6050086",4755
315820105,Santa Maria do Suaçuí,47,0,"196,8107105",10033
315820107,Brejo de Minas,0,0,"55,5939429",270
315820110,Glucínio,10,0,"175,5009522",1354
315820120,Poaia,6,0,"196,1418364",1131
315830005,Santana da Vargem,18,0,"172,4435912",6691
315840905,Santana de Cataguases,28,0,"161,4863126",3489
315850805,Santana de Pirapama,15,0,"664,0796856",6081
315850810,Fechados,4,0,"591,7518720",949
315860705,Santana do Deserto,18,0,"182,6547087",3747
315870605,Santana do Garambéu,13,0,"203,0744065",2137
315880505,Santana do Jacaré,53,0,"106,1692352",4214
315890405,Santana do Manhuaçu,14,0,"231,9703127",7171
315890410,Santa Filomena,12,0,"115,3917963",1816
315895305,Santana do Paraíso,76,0,"276,0669671",44800
315900105,Santana do Riacho,7,0,"329,9523914",2627
315900110,Serra do Cipó,0,0,"347,2542069",2686
315910005,Santana dos Montes,11,0,"136,4298551",2443
315910010,Joselândia,4,0,"60,1349051",1026
315920905,Santa Rita de Caldas,50,0,"405,4041321",6920
315920907,Pião,4,0,"54,7429727",569
315920910,São Bento de Caldas,9,0,"42,8642672",971
315930805,Santa Rita de Jacutinga,35,0,"231,3778688",4465
315930810,Itaboca,0,0,"189,5623598",290
315935705,Santa Rita de Minas,21,0,"68,1527526",6773
315940705,Santa Rita de Ibitipoca,10,0,"216,6282576",2354
315940710,Bom Jesus do Vermelho,0,0,"47,7805852",361
315940715,Paraíso Garcia,4,0,"59,8248788",586
315950605,Santa Rita do Itueto,15,0,"361,6386133",3085
315950607,Alto Pião,4,0,"73,9027354",612
315950610,São José do Itueto,15,0,"49,5400762",2129
315960505,Santa Rita do Sapucaí,163,0,"352,9691567",40635
315970405,Santa Rosa da Serra,14,0,"223,5265779",2737
315970410,Campo Alegre da Serra,0,0,"60,8072502",645
315980305,Santa Vitória,103,0,"1480,3485445",18315
315980310,Chaveslândia,10,0,"1246,3476912",2350
315980315,Perdilândia,0,0,"271,6680906",308
315990205,Santo Antônio do Amparo,68,0,"432,3428398",15298
315990230,São Sebastião da Estrela,9,0,"56,5416893",1987
316000905,Santo Antônio do Aventureiro,18,0,"147,9403470",2620
316000910,São Domingos,4,0,"54,0915084",1149
316010805,Santo Antônio do Grama,20,0,"130,2126069",4229
316020705,Santo Antônio do Itambé,16,0,"305,7367334",3915
316030605,Santo Antônio do Jacinto,32,0,"194,6617956",7906
316030610,Catajás,3,0,"309,0446706",2421
316040505,Santo Antônio do Monte,70,0,"1116,9097160",26877
316040525,São José das Rosas,0,0,"8,8698870",418
316045405,Santo Antônio do Retiro,19,0,"796,2900282",6629
316050405,Santo Antônio do Rio Abaixo,3,0,"107,2690947",1808
316060305,Santo Hipólito,6,0,"181,8754061",1960
316060310,Senhora da Glória,3,0,"188,7110290",621
316060320,Valo Fundo,0,0,"60,0699713",136
316070205,Santos Dumont,217,0,"246,8932850",39523
316070210,Conceição do Formoso,4,0,"106,5176845",643
316070215,Dores do Paraibuna,3,0,"102,2764302",875
316070217,Mantiqueira,0,0,"72,6965108",722
316070220,São João da Serra,11,0,"108,9893974",643
316080105,São Bento Abade,11,0,"80,4033447",4713
316090005,São Brás do Suaçuí,14,0,"110,0185298",3989
316095905,São Domingos das Dores,15,0,"60,8653784",5626
316100705,São Domingos do Prata,74,0,"291,1799394",13203
316100710,Cônego João Pio,8,0,"66,5077149",829
316100715,Ilhéus do Prata,0,0,"92,7330822",455
316100720,Juiraçu,7,0,"74,0276566",435
316100725,Santana do Alfié,4,0,"140,9683152",1057
316100730,Vargem Linda,13,0,"78,3512432",1413
316105605,São Félix de Minas,10,0,"162,5600555",3200
316110605,São Francisco,141,0,"496,5581927",36774
316110612,Lapa do Espírito Santo,6,0,"402,9807469",1334
316110615,Morro,11,0,"201,8051810",3039
316110618,Retiro,11,0,"285,9564591",3995
316110630,Santa Isabel de Minas,5,0,"1483,7643734",3384
316110635,Santana de São Francisco,18,0,"224,9446161",3004
316110640,Travessão de Minas,13,0,"212,0903676",1232
316120505,São Francisco de Paula,29,0,"316,8224726",6187
316130405,São Francisco de Sales,15,0,"1128,8639246",5732
316140305,São Francisco do Glória,26,0,"164,6132145",4800
316150205,São Geraldo,58,0,"151,0297711",8983
316150210,Monte Celeste,0,0,"34,5483210",1299
316160105,São Geraldo da Piedade,7,0,"103,9320522",2483
316160110,Vinhático,3,0,"48,4038383",822
316165005,São Geraldo do Baixio,20,0,"213,3407903",2828
316165015,Conceição das Laranjeiras,3,0,"67,6136813",315
316170005,São Gonçalo do Abaeté,10,0,"1261,9958285",4221
316170010,Canoeiros,3,0,"954,9177979",2132
316170020,Beira Rio,4,0,"475,6310553",1022
316180905,São Gonçalo do Pará,43,0,"265,7298033",11770
316190805,São Gonçalo do Rio Abaixo,44,0,"363,8275978",11850
316200505,São Gonçalo do Sapucaí,92,0,"365,2829414",21928
316200510,Ferreiras,0,0,"59,0130087",855
316200515,Ribeiros,5,0,"92,3873442",1176
316210405,São Gotardo,54,0,"365,8293087",32715
316210407,Abaeté dos Venâncios,0,0,"42,3961854",635
316210410,Funchal,0,0,"232,5953566",280
316210415,Guarda dos Ferreiros,0,0,"123,1397853",7053
316210420,São José da Bela Vista,0,0,"102,1264163",227
316220305,São João Batista do Glória,21,0,"547,9077097",7652
316225205,São João da Lagoa,8,0,"645,2899187",3777
316225220,São Roberto de Minas,0,0,"352,7247259",1045
316230205,São João da Mata,20,0,"120,5357022",2914
316240105,São João da Ponte,64,0,"1016,1252878",15843
316240110,Condado do Norte,12,0,"108,8192644",1491
316240120,Olímpio Campos,13,0,"138,3583426",2409
316240125,Santo Antônio da Boa Vista,16,0,"225,9525074",2288
316240130,Simão Campos,13,0,"361,8467179",1899
316245005,São João das Missões,17,0,"229,9863052",4303
316245010,Rancharia e Tenda,3,0,"44,3203685",1317
316245015,Brejo Mata Fome,0,0,"168,8893806",4847
316245020,Sumaré I,0,0,"235,0782671",2557
316250005,São João del Rei,379,0,"217,7988400",82841
316250010,Arcângelo,3,0,"348,1789950",1039
316250015,São Gonçalo do Amarante,0,0,"97,3617316",671
316250020,Emboabas,0,0,"403,8986973",612
316250025,Rio das Mortes,10,0,"129,5086823",2663
316250030,São Sebastião da Vitória,4,0,"255,2554843",2399
316255905,São João do Manhuaçu,32,0,"132,6181590",10543
316255910,Pontões do São João do Manhuaçu,0,0,"10,4774445",703
316257505,São João do Manteninha,20,0,"100,9452502",2758
316257510,Divino das Palmeiras,4,0,"22,5519849",837
316257515,Vargem Grande de Minas,6,0,"14,4303102",1736
316260905,São João do Oriente,40,0,"92,0211123",5862
316260930,Santa Maria do Baixio,3,0,"28,1012623",1208
316265805,São João do Pacuí,10,0,"307,6797062",3289
316265820,Santa da Pedra,0,0,"108,2420135",683
316270805,São João do Paraíso,61,0,"1027,0496639",18714
316270820,Boa Sorte do Paraíso,8,0,"218,3922977",2331
316270825,Mandacaru do Paraíso,5,0,"514,0885474",1459
316270830,Barrinha do Paraíso,16,0,"166,0447948",1406
316280705,São João Evangelista,41,0,"214,5669350",12062
316280707,Bom Jesus da Canabrava,5,0,"114,8167315",982
316280710,Nelson de Sena,3,0,"93,9140171",1205
316280715,São Geraldo do Baguari,9,0,"54,8854727",1066
316290605,São João Nepomuceno,155,0,"109,6132343",23656
316290610,Carlos Alves,0,0,"112,6899906",445
316290615,Ituí,0,0,"63,3384234",279
316290620,Roça Grande,4,0,"47,2015796",648
316290625,Taruaçu,4,0,"74,5838979",537
316292205,São Joaquim de Bicas,92,0,"71,7582633",34348
316294805,São José da Barra,7,0,"308,3189497",7793
316295505,São José da Lapa,38,0,"47,9295096",26090
